8FV3H8QM+3F4P|le bas de Escaliers Denis Papin|Escaliers Denis Papin, 41000 Blois, France|47.58764249999998|1.3337070312500288|null|0|null
8FV3H8PJ+WM6C|Maison Quivogne|3 Rue Porte Chartraine, 41000 Blois, France|47.5872875|1.3316289062500033|null|0|null
ChIJ7cNAlhyo5EcRoZUH9rJoodM|Librairie Papeterie Labbé|9 Rue Porte Chartraine, 41000 Blois, France|47.587361|1.331592|null|0|null
8FV3H8PM+JHWV|rue du Commerce|24-40 Rue du Commerce, 41000 Blois, France|47.586622500000004|1.3339492187500213|null|0|null
8FV3H8MQ+GRP5|boulangerie|8 Avenue du Président Wilson, 41000 Blois, France|47.58382750000001|1.3395898437500335|null|0|null
8FV3H8MJ+G544|quartier Saint Nicolas|34 Rue des Trois Marchands, 41000 Blois, France|47.58375250000001|1.3304570312500203|null|0|null
8FV3H8PP+VM5M|rue de le Foulerie|28 Rue de la Foulerie, 41000 Blois, France|47.587142500000006|1.336730468749991|null|0|null
8FV3H8QP+3JRV|Hôtel Sardini|7-9 Rue du Puits Châtel, 41000 Blois, France|47.587747500000006|1.3365117187500033|null|0|null
8FV3H8PP+X643|rue des Juifs|1-3 Rue des Juifs, 41000 Blois, France|47.5873775|1.335574218750011|null|0|null
8FV3H8JQ+P2CP|Aître Saint-Saturnin|2 Rue Munier, 41000 Blois, France|47.58181749999998|1.3375195312500094|null|0|null
8FV3H8QP+2QWX|place du Grenier à Sel|1 Rue du Grenier À Sel, 41000 Blois, France|47.5876225|1.3369648437500388|null|0|null
8FV3H8MQ+92GV|pont médiéval (côté Vienne)|24 Quai Villebois Mareuil, 41000 Blois, France|47.58344750000001|1.3375742187500208|null|0|null
8FV3H8PP+25VV|pont médiéval (côté Centre Ville)|11-13 Quai de la Saussaye, 41000 Blois, France|47.58512250000002|1.335417968750008|null|0|null
8FV3H8MJ+7Q97|site de pont gallo-romaine (côté Centre Ville)|17 Quai de l'Abbé Grégoire, 41000 Blois, France|47.5831575|1.331980468750018|null|0|null
8FV3H8MP+6RR6|site de pont gallo-romaine (côté Vienne),|26 Quai Villebois Mareuil, 41000 Blois, France|47.58310749999999|1.3370039062500183|null|0|null
8FV3H8QJ+3RWQ|hôtel d'Alluye|8-12 Rue Saint-Honoré, 41000 Blois, France|47.5877425|1.3320898437500404|null|0|null
8FV3H8PM+FG2Q|la fontaine Saint-Martin|2 Rue Saint-Martin, 41000 Blois, France|47.586142499999994|1.3337773437500149|null|0|null
8FV3H8QM+672P|le haut des Escaliers Denis Papin|Escaliers Denis Papin, 41000 Blois, France|47.58801749999998|1.3331445312500279|null|0|null
ChIJJ8R7OBSo5EcRB_SNuLhjVc4|A.L.C.V.|1 Rue Dupré, 41000 Blois, France|47.58170349999999|1.3436400999999998|null|0|null
8FV3H8MR+W4GF|rue de Chaine|25 Rue de la Chaîne, 41000 Blois, France|47.5848125|1.3403242187500126|null|0|null
8FV3H8MQ+39R5|les trois nez rouges|3 Rue Croix Boissée, 41000 Blois, France|47.582727500000004|1.338402343750019|null|0|null
8FV3H89R+8W8R|Les ponts Saint-Michel|125 Rue des Métairies, 41000 Blois, France|47.56829750000003|1.3423164062500208|null|0|null
8FV3H8CQ+W23M|Les Fourmis Vertes|7 Rue de la Vacquerie, 41000 Blois, France|47.57226750000002|1.3375429687500144|null|0|null
8FV3H8GG+CH28|au bord de la Loire ( Bas-Rivière)|58 Quai Aristide Briand, 41000 Blois, France|47.57600750000001|1.3263945312500172|null|0|null
8FV3H8GR+Q3HP|les champs de Cirque Amar|6-8 Rue des Métairies, 41000 Blois, France|47.5769425|1.3402382812499953|null|0|null
8FV3H8HP+VX9M|les logements Cirque Amar|1 Impasse Sourderie, 41000 Blois, France|47.5796675|1.3374804687500017|null|0|null
8FV3H8FM+42J9|Chemin d'Espagne|18 Chemin d'Espagne, 41000 Blois, France|47.57283250000001|1.3325273437500158|null|0|null
8FV3H8HR+RWFH|rue du 28 Janvier|25 Rue du 28 Janvier, 41000 Blois, France|47.5795625|1.342308593750019|null|0|null
8FV3H8MQ+PQ3M|place Roi-Tonquy|13 Quai Amédée Contant, 41000 Blois, France|47.58426749999998|1.339417968750027|null|0|null
8FV3H8JQ+GG86|ancien emplacement de la croix Boisée|78 Rue Croix Boissée, 41000 Blois, France|47.581282499999986|1.338816406250018|null|0|null
ChIJl5FxgC-o5EcRZIiLW7zUikY|Agl'eau|30 Avenue Pierre Brossolette, 41000 Blois, France|47.5677294|1.3327978000000003|null|0|null
ChIJ2_SOBx2o5EcR_rqMp8ns2zM|L'Orangerie du Château|1 Avenue du Dr Jean Laigret, 41000 Blois, France|47.5867692|1.3292313|null|0|null
8FV3H72Q+35Q2|église Notre-Dame Les Grouets|79 Rue Basse des Grouets, 41000 Blois, France|47.55020250000002|1.2879726562499771|null|0|null
8FV3H73Q+FQ6F|la villa Belle-Vue Les Grouets|10 Rue de l'Hôtel Pasquier, 41000 Blois, France|47.553662499999994|1.289386718750009|null|0|null
ChIJH78aAt1X40cRibtNI9Tut1k|Boinot Rémi|45 Quai Ulysse Besnard, 41000 Blois, France|47.5765746|1.3183059000000001|null|0|null
8FV3H8HR+RP4W|rue du 28 Janvier|27 Rue du 28 Janvier, 41000 Blois, France|47.579522500000024|1.341832031250007|null|0|null
8FV3H867+84MM|Rue de Bas Rivière|190 Rue de Bas Rivière, 41000 Blois, France|47.56084250000001|1.3127929687500028|null|0|null
ChIJC4PVxxqo5EcR8oXPKaSdNNY|ancien cinéma Wilson|23 Avenue du Président Wilson, 41000 Blois, France|47.583019799999995|1.3404789000000001|null|0|null
8FV3H897+XQWW|bord de la Loire (sud rive gauche)|D751, 41000 Blois, France|47.569997500000035|1.314457031250029|null|0|null
8FV3H77F+P2H7|forêt domaniale de blos|Allée de Coulanges, 41000 Blois, France|47.56430749999995|1.272605468750001|null|0|null
ChIJ3zasZBuo5EcRLMmvMNcEaS0|Cathédrale Saint-Louis de Blois|7B Place Saint-Louis, 41000 Blois, France|47.5884886|1.3365327|null|0|null
8FV3H8QM+2V2H|coin de rue haut|Rue des 3 Clefs, 41000 Blois, France|47.5875125|1.3346523437500224|null|0|null
8FV3H8PP+RH34|rue Jeanne-d'Arc|6 Rue Jeanne d'Arc, 41000 Blois, France|47.58700250000001|1.3364257812500144|null|0|null
ChIJN8my0hqo5EcR0012eWTfKUI|Evêché de Blois|4 Rue Porte Clos Haut, 41000 Blois, France|47.5887056|1.3358821999999997|null|0|null
8FV3H8PP+XCJ8|rue du Puits Châtel|1-5 Rue du Puits Châtel, 41000 Blois, France|47.5874575|1.3360195312500167|null|0|null
8FV3H8QM+2PRQ|rue Haut|11 Rue Haute, 41000 Blois, France|47.5876175|1.3342773437500028|null|0|null
8FV3H8QP+5F8H|rue des Papegaults|17 Rue des Papegaults, 41000 Blois, France|47.587912499999995|1.3362148437500279|null|0|null
8FV3H8PP+VGCF|rue Fontaines des Élus|25 Rue Fontaines des Élus, 41000 Blois, France|47.587187500000006|1.3362617187500094|null|0|null
8FV3H9V4+2VXC|la Loire rive gauche|Pont Charles de Gaulle, 41350 Vineuil, France|47.5926125|1.3572226562499878|null|0|null
8FV3H8HQ+5J5X|rue des Métairies|3 Rue des Métairies, 41000 Blois, France|47.57789750000001|1.3391210937499949|null|0|null
ChIJDws0OYtX40cRRvmLRP7czgU|Piscine Tournesol|Rue Samuel de Champlain, 41000 Blois, France|47.59519309999999|1.3055250999999999|null|0|null
8FV3H8MF+HPGX|l'ancienne chocolaterie Poulain|8 Avenue Gambetta, 41000 Blois, France|47.583947499999994|1.3243398437500247|null|0|null
8FV3H8PM+MH4C|rue du Commerce|24-40 Rue du Commerce, 41000 Blois, France|47.58663749999999|1.3339414062500197|null|0|null
8FV3H8PM+W9FW|rue Pardessus|10 Rue Pardessus, 41000 Blois, France|47.5873225|1.3334257812500283|null|0|null
8FV3H8PM+WGFH|rue Basse|17 Rue Basse, 41000 Blois, France|47.5873125|1.333808593750021|null|0|null
8FV3H8PG+PGCG|ancien gazomètre|4-6 Rue de l'Usine À Gaz, 41000 Blois, France|47.586812499999986|1.3262695312500197|null|0|null
8FV3H8MJ+Q2V5|Degrés Saint Nicholas|2-6 Degres St Nicolas, 41000 Blois, France|47.58447750000003|1.3300585937500244|null|0|null
ChIJW5F6hOJX40cRRbqk16uktnQ|la Résidence Anne de Bretagne|Rue Jean Moulin, 41000 Blois, France|47.5865838|1.3268793|null|0|null
8FV3H8PP+PRV8|ancien hôtel de Ville|20 Rue du Maréchal de Lattre de Tassigny, 41000 Blois, France|47.58685749999998|1.3370507812500279|null|0|null
ChIJaxOMuRuo5EcR9aIRE2r3gJY|Square Valin de la Vaissière|Place Valin de la Vaissière, 41000 Blois, France|47.5851896|1.3342231999999996|null|0|null
ChIJbYt6GRyo5EcRPzTAVF4DZQw|Eglise Saint-Nicolas|Rue Saint-Laumer, 41000 Blois, France|47.5841411|1.3312742|null|0|null
ChIJ3UYsjOBX40cRGbcdy078aQE|Maison de Retraite La Croix du Foix|85 Rue du Foix, 41000 Blois, France|47.579828299999996|1.3237219000000002|null|0|null
8FV3H8JG+FRQ5|rue du Foix|48 Rue du Foix, 41000 Blois, France|47.58120250000001|1.327121093750023|null|0|null
ChIJKfZQCxuo5EcR9gOowTQj4rc|Chez Laurent|5 Rue Saint-Martin, 41000 Blois, France|47.586351199999996|1.3338562999999999|null|0|null
